,user,churn,age,housing,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
21194,46567,0,29.0,O,0,0,89,0,0,156,0,0,10,1,1,1,0,0,Weekly,0,0,0,0,Taurus,0,0,1.3,1
21195,62455,0,38.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,na,1,0,0.0,0
21196,55917,1,24.0,na,0,0,0,0,0,5,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,0.13,0
21197,42572,0,25.0,R,0,0,0,0,0,238,0,0,21,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.57,0
21198,20911,0,32.0,R,1,0,0,1,0,211,0,0,11,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.07,0
21199,66783,1,29.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,na,0,0,0.0,0
21200,12909,1,21.0,R,8,1,108,8,0,242,0,0,32,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,1.8,1
21201,36714,0,53.0,na,0,0,29,0,0,69,0,0,11,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.0,0
21202,46552,1,28.0,na,1,0,6,1,0,22,0,0,4,1,0,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,0.5700000000000001,1
21203,66161,1,22.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,2,Weekly,0,0,0,0,na,0,0,0.0,0
21204,6446,0,32.0,O,0,0,97,0,0,299,0,0,4,1,0,0,1,3,Bi-Weekly,0,0,0,0,Aries,0,0,2.23,1
21205,38300,0,34.0,na,0,0,8,0,0,5,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.16999999999999998,0
21206,53856,1,27.0,na,0,0,5,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.06999999999999999,0
21207,55636,0,47.0,R,0,0,41,0,0,91,0,0,14,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.83,1
21208,23821,1,23.0,na,0,0,0,0,0,130,0,0,1,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,1.63,0
21209,42651,1,23.0,na,0,0,0,0,0,45,0,0,5,1,0,1,0,0,Weekly,0,0,0,0,Libra,0,0,0.5,0
21210,35011,0,33.0,R,1,0,81,0,0,185,0,0,31,1,1,0,1,0,na,0,1,0,0,Scorpio,0,0,1.6,0
21211,27850,1,33.0,R,0,0,39,0,0,102,0,0,6,1,1,0,1,2,Monthly,0,0,0,0,Cancer,0,0,0.97,1
21212,36161,0,34.0,R,45,1,51,45,0,226,0,0,32,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.77,0
21213,36153,1,32.0,na,0,0,0,0,0,215,0,0,31,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.67,0
21214,43047,0,38.0,R,0,0,102,0,0,246,0,0,11,1,1,1,0,2,Weekly,0,0,0,0,na,0,0,1.7,0
21215,51312,0,32.0,R,0,0,52,0,0,98,0,0,3,1,0,1,0,0,na,0,0,0,0,na,0,0,0.87,1
21216,4959,0,40.0,R,53,3,39,52,0,270,0,0,19,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.13,1
21217,18018,1,24.0,na,1,0,44,1,0,75,0,0,12,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,1.1,0
21218,31160,1,43.0,na,0,0,0,0,0,1,0,0,1,1,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,0.06999999999999999,0
21219,15635,1,29.0,na,0,0,0,0,0,115,0,0,0,1,1,0,1,2,Monthly,0,0,0,0,Cancer,0,0,1.33,0
21220,44990,1,28.0,na,0,0,0,0,0,10,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.16999999999999998,0
21221,35471,1,21.0,na,1,0,23,1,0,55,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,0.2,0
21222,10741,1,38.0,O,25,7,62,25,0,194,0,0,37,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,0.5,1
21223,1564,1,20.0,na,2,0,0,2,1,107,0,0,14,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.1,1
21224,61476,1,22.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Semi-Monthly,0,0,0,0,na,0,0,0.0,0
21225,63648,0,23.0,na,0,0,7,0,0,11,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.47,0
21226,59214,1,26.0,R,0,0,18,0,0,5,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Gemini,0,0,2.0,0
21227,26460,0,22.0,na,1,0,76,1,0,170,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.1,0
21228,8035,1,40.0,R,4,2,82,3,0,153,0,0,12,1,0,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,0.87,0
21229,65630,1,50.0,na,0,0,0,0,0,5,0,0,3,1,0,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,0.0,1
21230,25918,0,24.0,R,0,0,0,0,0,55,0,0,6,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,0.73,0
21231,56906,0,28.0,O,0,0,20,0,0,61,0,0,7,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,0.85,1
21232,42588,0,24.0,na,0,0,8,0,0,24,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.33,0
21233,19055,1,43.0,na,0,0,30,0,0,136,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.53,1
21234,300,0,49.0,R,59,0,95,58,0,275,0,0,36,1,1,0,1,2,na,0,0,0,0,Virgo,0,0,1.9,0
21235,9353,1,31.0,R,43,0,75,43,0,269,0,0,68,1,1,1,1,2,Weekly,0,0,0,0,Aries,1,0,2.23,1
21236,45034,0,36.0,R,0,0,2,0,0,2,0,0,1,1,1,1,0,2,Monthly,0,0,0,0,Leo,0,0,0.08,0
21237,29583,0,34.0,na,1,0,86,1,0,110,0,0,10,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,1.0,0
21238,58055,1,35.0,na,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Taurus,0,0,0.0,0
21239,10168,1,29.0,na,0,0,0,0,0,48,0,0,2,1,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,0.7,1
21240,7218,1,23.0,R,0,0,7,0,0,107,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.6,1
21241,55560,1,26.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,0.06999999999999999,0
21242,40284,0,70.0,na,0,0,0,0,0,1,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.0,0
21243,14499,1,43.0,O,0,0,0,0,0,138,0,0,7,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,1.3,0
21244,15245,0,22.0,na,0,0,36,0,0,85,0,0,4,1,1,1,0,0,na,0,0,0,0,Aries,0,0,0.9,0
21245,69196,0,35.0,na,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.06999999999999999,0
21246,17108,0,27.0,na,0,0,65,0,0,215,0,0,2,1,1,1,0,0,Monthly,0,0,0,0,Cancer,1,0,1.9,1
21247,27001,0,27.0,na,0,0,48,0,0,137,0,0,3,1,0,0,1,0,na,0,0,0,0,Leo,0,0,1.23,1
21248,17840,0,56.0,R,22,5,28,22,0,89,0,0,17,1,1,1,0,3,Monthly,0,0,0,0,Libra,0,0,1.0699999999999998,1
21249,10229,0,22.0,na,0,0,107,0,0,247,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,1.7,0
21250,35364,0,29.0,na,1,1,17,1,0,50,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,1,0,Virgo,0,0,0.43,1
21251,35529,1,28.0,na,1,0,15,1,0,44,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,0.53,0
21252,14026,0,30.0,R,0,0,22,0,0,35,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.6,0
21253,62310,0,26.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,0
21254,64330,0,32.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,Capricorn,0,0,0.0,0
21255,33913,0,73.0,O,6,0,24,6,0,63,0,0,9,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,0.65,1
21256,38194,1,27.0,na,0,0,0,0,0,26,0,0,1,1,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,0.4,0
21257,22825,0,39.0,O,15,0,17,15,0,46,0,0,9,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,0.7,0
21258,58246,0,33.0,na,0,0,3,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.18,0
21259,63117,0,32.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,na,0,0,0,0,Pisces,0,0,0.0,0
21260,62577,0,22.0,na,1,0,3,1,0,0,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Cancer,1,0,0.06999999999999999,0
21261,6160,1,31.0,R,1,0,47,1,0,96,0,0,7,1,1,1,1,2,Weekly,0,0,0,0,Aquarius,0,0,0.9,1
21262,1452,1,37.0,na,0,0,21,0,0,57,0,0,0,1,0,0,1,2,Monthly,0,0,0,0,Gemini,0,0,0.5700000000000001,0
21263,23560,1,65.0,O,0,0,54,0,0,93,0,0,10,1,1,1,1,2,Weekly,0,0,0,0,Pisces,0,0,0.23,0
21264,4346,1,22.0,na,0,0,1,0,0,5,0,0,0,1,0,0,1,0,Weekly,0,1,0,0,Cancer,0,0,0.03,1
21265,54628,0,52.0,na,3,0,4,3,0,14,0,0,8,1,1,1,0,0,na,0,0,0,0,Libra,0,0,0.67,1
21266,34693,0,40.0,na,30,0,59,30,0,158,0,0,19,1,1,1,0,3,Weekly,0,0,0,0,Virgo,0,0,1.17,1
21267,46331,1,33.0,na,0,0,3,0,0,0,0,0,0,1,1,1,0,2,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.03,0
21268,66366,1,32.0,na,0,0,0,0,0,2,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,0.13,0
21269,37291,0,48.0,R,0,0,0,0,0,61,0,0,15,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.33,0
21270,732,0,38.0,O,18,0,60,18,0,126,0,0,25,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,0.77,0
21271,68468,1,39.0,na,2,2,11,2,0,13,0,0,4,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.5,1
21272,3534,1,25.0,na,0,0,14,0,0,10,0,0,0,1,0,0,1,3,Weekly,0,0,0,0,Aquarius,0,0,0.29,1
21273,19661,1,32.0,R,0,0,0,0,0,84,1,0,9,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.93,0
21274,22069,1,24.0,R,1,0,27,1,0,173,0,0,14,1,1,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,1.53,1
21275,54664,1,31.0,na,0,0,6,0,0,5,0,0,0,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,0.0,0
21276,66348,0,43.0,na,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,0.0,0
21277,31460,0,39.0,na,0,0,3,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.16999999999999998,0
21278,12307,1,38.0,na,0,0,33,0,0,69,0,0,5,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.23,0
21279,37086,1,37.0,na,0,0,4,0,0,10,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.13,0
21280,18793,0,19.0,R,0,0,37,0,0,108,0,0,10,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.77,0
21281,42784,1,27.0,na,0,0,5,0,0,10,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.0,0
21282,3268,0,24.0,O,8,0,189,8,0,295,0,0,35,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,2.17,1
21283,16815,0,27.0,R,0,0,19,0,0,52,0,0,7,1,1,0,1,0,na,0,0,0,0,Leo,1,0,0.73,1
21284,5821,0,36.0,R,18,8,41,18,0,114,0,0,15,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,1,0,0.9,1
21285,49067,1,29.0,R,0,0,7,0,0,5,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.1,0
21286,7482,0,30.0,R,2,0,75,2,0,176,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,1.87,1
21287,48643,0,19.0,R,0,0,2,0,0,5,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,0.03,1
21288,56040,0,26.0,R,3,1,68,3,0,173,0,0,10,1,0,0,1,0,na,0,0,0,0,Cancer,0,0,1.23,1
21289,49669,0,20.0,na,0,0,3,0,0,9,0,0,0,1,0,0,1,0,na,0,0,0,0,Gemini,0,0,0.13,0
21290,55390,1,26.0,na,0,0,0,0,0,10,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.0,0
21291,26139,1,26.0,na,0,0,0,0,0,77,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.63,0
21292,10962,0,44.0,na,1,0,92,1,0,205,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.77,1
21293,30287,1,25.0,R,9,0,39,9,0,82,0,0,15,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.4,1
21294,58072,0,30.0,R,0,0,20,0,0,24,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,0.43,1
21295,35666,0,26.0,R,0,0,39,0,0,93,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,1.23,1
21296,51848,1,37.0,na,0,0,42,0,0,82,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.3,0
21297,19394,1,20.0,R,2,0,3,2,0,0,0,0,0,1,0,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,0.16999999999999998,0
21298,29430,0,48.0,na,0,0,20,0,0,45,0,0,2,1,0,0,1,3,Weekly,0,0,0,0,Cancer,0,0,0.0,0
21299,3935,1,40.0,na,0,0,12,0,0,126,0,0,11,1,0,1,0,0,Semi-Monthly,0,0,0,0,na,0,0,1.27,0
21300,21975,0,25.0,na,3,0,79,3,0,190,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,2.0,0
21301,53947,0,35.0,na,0,0,54,0,0,155,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,1,0,Virgo,0,0,1.37,0
21302,4665,1,47.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Pisces,0,0,0.03,0
21303,64656,1,21.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.0,0
21304,52724,1,42.0,R,0,0,0,0,0,7,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.0,0
21305,15885,1,23.0,R,4,2,14,4,0,22,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.77,1
21306,57861,0,31.0,R,0,0,8,0,0,26,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Leo,1,0,0.37,0
21307,27546,1,34.0,R,9,2,74,9,0,121,0,0,42,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,1.1,1
21308,47195,1,45.0,R,0,0,0,0,0,4,0,0,3,1,1,0,1,0,Monthly,0,0,0,1,Capricorn,0,0,0.13,0
21309,18213,0,26.0,na,0,0,10,0,0,41,0,0,3,1,0,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,0.27,1
21310,26022,0,29.0,R,0,0,0,0,0,148,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.33,0
21311,37213,1,39.0,na,0,0,13,0,0,36,0,0,6,1,0,0,1,0,na,0,0,0,0,Cancer,0,0,0.33,0
21312,64931,0,39.0,na,2,0,10,2,0,12,0,0,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,0,0,0.35,0
21313,36310,0,36.0,R,1,0,73,1,0,181,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.17,1
21314,53460,1,24.0,na,1,1,8,1,0,5,0,0,0,1,1,0,1,2,Weekly,0,0,0,0,Aquarius,0,0,0.03,0
21315,68256,0,31.0,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semi-Monthly,0,0,0,0,Aquarius,0,1,0.0,0
21316,14,0,54.0,R,0,0,81,0,0,131,0,0,6,1,0,0,1,2,na,0,0,0,0,Gemini,0,0,1.77,0
21317,58381,1,23.0,na,0,0,6,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.06999999999999999,0
21318,38190,1,20.0,R,0,0,0,0,0,18,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,0.3,0
21319,54154,1,24.0,na,0,0,0,0,0,6,0,0,1,1,0,0,1,3,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.0,1
21320,47040,0,23.0,R,0,0,198,0,0,262,0,0,18,1,0,0,1,0,na,0,0,0,0,na,0,0,1.86,1
21321,53109,1,23.0,na,3,2,35,3,0,68,0,0,6,1,0,0,1,0,Monthly,0,0,0,0,Virgo,0,0,0.5,1
21322,885,1,25.0,R,0,0,0,0,2,75,0,1,8,1,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,0.8,1
21323,31938,0,28.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.0,0
21324,25585,0,40.0,R,3,4,92,3,0,165,0,0,15,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,1.2,1
21325,16387,0,36.0,R,9,0,113,9,0,205,0,0,16,1,1,1,0,2,Weekly,0,0,0,0,Scorpio,1,0,1.73,1
21326,38042,0,40.0,na,1,0,13,1,0,13,0,0,8,1,1,1,0,0,Monthly,0,0,0,0,Sagittarius,0,0,0.13,1
21327,64359,1,60.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,0.0,0
21328,46132,1,25.0,R,0,0,0,0,0,46,1,0,4,1,0,0,1,3,Bi-Weekly,0,0,0,0,Cancer,0,0,0.77,0
21329,58201,1,31.0,R,1,0,0,1,0,60,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.77,0
21330,63242,0,20.0,na,4,0,9,4,0,38,0,0,10,1,0,1,0,0,Weekly,0,0,0,0,Capricorn,0,0,0.29,1
21331,40294,0,30.0,O,0,0,0,0,0,219,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.33,0
21332,372,0,29.0,R,0,0,160,0,0,270,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.8,0
21333,14606,1,34.0,R,0,0,45,0,0,154,0,0,8,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,0.63,1
21334,25915,0,21.0,R,0,0,12,0,0,75,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,1.27,0
21335,62344,1,21.0,na,0,0,9,0,0,14,0,0,1,1,0,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,0.1,0
21336,35100,0,28.0,R,0,0,0,0,0,169,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,1,1.97,0
21337,50740,0,24.0,R,0,0,108,0,0,199,0,0,5,1,0,0,1,0,na,0,0,0,0,Libra,0,0,1.4300000000000002,0
21338,53671,0,44.0,na,1,0,72,1,0,78,0,0,30,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.6,0
21339,15750,0,24.0,R,0,0,86,0,0,196,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.77,0
21340,47325,1,19.0,na,6,0,24,6,0,30,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.23,1
21341,35757,0,20.0,R,3,1,114,3,0,291,0,0,8,1,0,0,1,3,na,0,0,0,0,Pisces,0,0,2.17,1
21342,11682,0,33.0,R,1,0,45,1,0,85,0,0,8,1,0,1,0,0,Semi-Monthly,0,0,0,0,na,0,0,0.87,0
21343,6036,0,35.0,R,5,1,84,5,0,255,0,0,12,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.77,1
21344,1483,0,26.0,R,11,2,21,11,0,43,0,0,3,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.5,1
21345,63350,0,28.0,na,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.06,0
21346,26615,1,49.0,R,0,0,0,0,1,28,0,0,3,1,1,1,0,0,Semi-Monthly,0,0,0,0,na,0,0,1.21,0
21347,50727,1,30.0,na,1,0,16,1,0,31,0,0,3,1,1,0,1,2,na,0,0,0,0,Scorpio,0,0,0.27,0
21348,7257,0,47.0,na,0,0,0,0,0,215,0,0,15,1,0,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,1.83,0
21349,25688,1,57.0,O,0,0,4,0,0,10,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.1,0
21350,32186,1,28.0,na,0,0,0,0,0,127,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.5699999999999998,0
21351,60362,1,50.0,O,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Weekly,0,0,0,0,Gemini,0,0,0.0,0
21352,35213,0,30.0,R,1,0,124,1,0,290,0,0,25,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.97,0
21353,53070,1,23.0,na,0,0,9,0,0,12,0,0,4,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,0.0,1
21354,54452,0,33.0,R,0,0,64,0,0,185,0,0,9,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,0,0,1.5699999999999998,0
21355,34758,0,43.0,na,34,4,85,34,0,249,0,0,5,1,1,1,0,0,Semi-Monthly,0,0,0,0,Libra,1,0,1.63,1
21356,67515,0,58.0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.9,0
21357,32196,0,35.0,R,2,1,18,2,0,17,0,0,6,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,0.06999999999999999,1
21358,49564,0,29.0,na,0,0,4,0,0,15,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.13,0
21359,51463,1,25.0,R,2,1,17,2,0,20,0,0,6,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.16999999999999998,0
21360,8065,1,32.0,R,0,0,0,0,1,233,5,0,10,1,1,1,1,3,Bi-Weekly,0,0,0,0,Aries,0,0,2.17,0
21361,9231,1,27.0,R,0,0,0,0,0,73,0,0,16,1,1,1,0,4,Bi-Weekly,0,0,0,0,Taurus,1,0,0.6,1
21362,34377,0,38.0,O,2,1,32,2,0,101,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.83,1
21363,59510,0,63.0,na,0,0,0,0,0,3,0,0,3,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,0.0,1
21364,48211,1,23.0,na,3,0,51,2,0,88,0,0,2,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,0.6,0
21365,1082,0,26.0,R,0,0,44,0,0,135,0,0,10,1,0,0,1,3,Bi-Weekly,0,0,0,0,Aries,0,0,1.27,0
21366,63274,1,29.0,na,0,0,5,0,0,5,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2.67,0
21367,55308,1,40.0,R,0,0,0,0,0,187,1,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.23,0
21368,23275,0,33.0,R,15,1,16,15,0,25,0,0,13,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.47,1
21369,35500,0,40.0,na,0,0,0,0,0,103,0,0,5,1,0,1,0,2,Bi-Weekly,0,0,0,0,Capricorn,0,0,1.6,0
21370,17882,1,39.0,na,0,0,0,0,0,41,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.7,0
21371,23669,0,40.0,R,3,0,59,3,0,131,0,0,7,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,1.5699999999999998,1
21372,2941,0,27.0,na,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.03,0
21373,26564,0,33.0,na,0,0,23,0,0,46,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.94,0
21374,18023,0,22.0,R,1,0,43,1,0,74,0,0,3,1,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,0.7,1
21375,51565,0,52.0,na,0,0,2,0,0,3,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,0.03,0
21376,46781,0,44.0,na,12,3,21,12,0,46,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.68,1
21377,13230,0,77.0,na,0,0,57,0,0,135,0,0,7,1,1,1,0,0,Monthly,0,0,0,0,Sagittarius,0,0,1.0699999999999998,0
21378,9408,1,23.0,na,0,0,0,0,0,5,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.23,0
21379,23344,1,27.0,na,0,0,35,0,0,105,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.97,0
21380,55357,0,24.0,na,0,0,11,0,0,20,0,0,4,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,0.16,0
21381,17347,0,22.0,R,0,0,109,0,0,241,0,0,8,1,1,0,1,2,Weekly,0,0,0,0,Libra,1,0,2.03,0
21382,3766,1,25.0,R,0,0,36,0,0,56,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.73,0
21383,20647,0,43.0,na,0,0,405,0,0,265,0,0,26,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,1.87,1
21384,52788,1,31.0,R,1,0,20,1,0,47,0,0,2,1,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,0.53,0
